shift_s,mode,route,test,metric,difference
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,kalman_pos_std_3d_cm,0.831550155564787
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,kalman_pos_std_3d_cm,0.997862544450297
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,kalman_pos_std_3d_cm,1.35640075336553
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,kalman_pos_std_3d_cm,1.66974616034951
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,kalman_pos_std_3d_cm,0.997794558656803
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,rpy_std_deg,2.63047917277654
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,rpy_std_deg,4.89168551434681
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,rpy_std_deg,4.63230406085387
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,rpy_std_deg,4.78662222116438
-0.1,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,rpy_std_deg,3.54174704923941
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vt_rmse_3d_cm,0.819579923775542
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vt_rmse_3d_cm,0.628837288663501
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vt_rmse_3d_cm,0.255206723136955
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vt_rmse_3d_cm,0.181997847962386
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vt_rmse_3d_cm,0.624550615513991
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,visual_dispersion_3d_cm,0.22503373428776
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,visual_dispersion_3d_cm,0.742421017914483
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,visual_dispersion_3d_cm,0.124228122767019
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,visual_dispersion_3d_cm,0.268437032837146
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,visual_dispersion_3d_cm,0.816685498856032
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vk_rmse_3d_cm,0.967980205438441
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vk_rmse_3d_cm,0.242909091132306
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vk_rmse_3d_cm,0.230066156012963
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vk_rmse_3d_cm,0.0314848644465209
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vk_rmse_3d_cm,0.414545692194642
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kt_rmse_3d_cm,0.26927406212469
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kt_rmse_3d_cm,0.636643983763017
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kt_rmse_3d_cm,-0.0052063997449534
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kt_rmse_3d_cm,0.286109765648548
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kt_rmse_3d_cm,0.952935882589393
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kalman_pos_std_3d_cm,0.267303213507835
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kalman_pos_std_3d_cm,0.666264845818707
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kalman_pos_std_3d_cm,-0.0830103805124076
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kalman_pos_std_3d_cm,0.227339073954286
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kalman_pos_std_3d_cm,0.973170019929237
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,rpy_std_deg,0.586152564748892
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,rpy_std_deg,0.25687719684812
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,rpy_std_deg,1.0744959653592
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,rpy_std_deg,0.657069356561292
-0.05,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,rpy_std_deg,0.77020325721817
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vt_rmse_3d_cm,-0.110671835098696
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vt_rmse_3d_cm,-0.139101585560858
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vt_rmse_3d_cm,0.651681792547359
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vt_rmse_3d_cm,0.00691618110068815
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vt_rmse_3d_cm,0.417935812197844
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,visual_dispersion_3d_cm,-0.56508639729343
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,visual_dispersion_3d_cm,-0.42371343261647
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,visual_dispersion_3d_cm,0.292916244237043
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,visual_dispersion_3d_cm,-0.379985267303118
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,visual_dispersion_3d_cm,-0.0268332093382035
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vk_rmse_3d_cm,0.714689237309557
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vk_rmse_3d_cm,0.862070731941447
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vk_rmse_3d_cm,1.41252846999972
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vk_rmse_3d_cm,0.796576344967321
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vk_rmse_3d_cm,0.743595045572094
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kt_rmse_3d_cm,-0.79502224531587
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kt_rmse_3d_cm,-0.638121097394795
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kt_rmse_3d_cm,0.0182429112559039
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kt_rmse_3d_cm,-0.599873119417509
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kt_rmse_3d_cm,-0.165595981431629
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kalman_pos_std_3d_cm,-0.8538735111409
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kalman_pos_std_3d_cm,-0.668450636331559
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kalman_pos_std_3d_cm,0.0223368659579379
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kalman_pos_std_3d_cm,-0.591193458576223
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kalman_pos_std_3d_cm,-0.190374960294329
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,rpy_std_deg,-3.17107697367002
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,rpy_std_deg,-0.876205496046617
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,rpy_std_deg,-1.91185181281651
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,rpy_std_deg,-1.16693361004668
-0.05,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,rpy_std_deg,-1.55753972472587
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,vt_rmse_3d_cm,0.878356618962858
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,vt_rmse_3d_cm,0.61927614684854
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,vt_rmse_3d_cm,1.07859693032376
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,vt_rmse_3d_cm,1.34623242317235
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,vt_rmse_3d_cm,0.914036916466992
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,visual_dispersion_3d_cm,1.18238974798406
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,visual_dispersion_3d_cm,1.35077733555455
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,visual_dispersion_3d_cm,1.65184947591495
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,visual_dispersion_3d_cm,2.01651588636768
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,visual_dispersion_3d_cm,1.36365026828804
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,vk_rmse_3d_cm,0.83727548223182
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,vk_rmse_3d_cm,0.76043285555887
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,vk_rmse_3d_cm,1.19863591346026
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,vk_rmse_3d_cm,0.824987842441882
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,vk_rmse_3d_cm,0.80653541682512
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,kt_rmse_3d_cm,0.587390503206724
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,kt_rmse_3d_cm,0.67685811611887
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,kt_rmse_3d_cm,1.01825921140766
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,kt_rmse_3d_cm,1.35003228847186
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,kt_rmse_3d_cm,0.762220537627095
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,kalman_pos_std_3d_cm,0.843337104042285
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,kalman_pos_std_3d_cm,1.01174670688507
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,kalman_pos_std_3d_cm,1.3672644814494
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,kalman_pos_std_3d_cm,1.68868486334803
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,kalman_pos_std_3d_cm,1.0023362669731
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,rpy_std_deg,2.63271478862148
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,rpy_std_deg,4.88647985449014
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,rpy_std_deg,4.63581365032368
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,rpy_std_deg,4.78272130648884
-0.05,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,rpy_std_deg,3.53061345708298
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vt_rmse_3d_cm,0.819587441415115
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vt_rmse_3d_cm,0.611842026090353
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vt_rmse_3d_cm,0.268135819929403
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vt_rmse_3d_cm,0.168051010353082
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vt_rmse_3d_cm,0.62303959300452
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,visual_dispersion_3d_cm,0.225089578775163
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,visual_dispersion_3d_cm,0.742215386247289
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,visual_dispersion_3d_cm,0.124064937382808
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,visual_dispersion_3d_cm,0.268669558245668
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,visual_dispersion_3d_cm,0.816448036334038
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vk_rmse_3d_cm,0.970223441797949
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vk_rmse_3d_cm,0.225974170528911
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vk_rmse_3d_cm,0.241481977942595
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vk_rmse_3d_cm,-0.000389738529262385
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vk_rmse_3d_cm,0.413125103916689
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kt_rmse_3d_cm,0.26927406212469
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kt_rmse_3d_cm,0.636643983763017
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kt_rmse_3d_cm,-0.0052063997449534
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kt_rmse_3d_cm,0.286109765648548
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kt_rmse_3d_cm,0.952935882589393
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kalman_pos_std_3d_cm,0.267303213507835
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kalman_pos_std_3d_cm,0.666264845818707
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kalman_pos_std_3d_cm,-0.0830103805124076
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kalman_pos_std_3d_cm,0.227339073954286
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kalman_pos_std_3d_cm,0.973170019929237
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,rpy_std_deg,0.586152564748892
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,rpy_std_deg,0.25687719684812
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,rpy_std_deg,1.0744959653592
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,rpy_std_deg,0.657069356561292
-0.05,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,rpy_std_deg,0.77020325721817
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vt_rmse_3d_cm,-0.1085707538719
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vt_rmse_3d_cm,-0.127178345269856
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vt_rmse_3d_cm,0.708177436593906
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vt_rmse_3d_cm,-0.0640007252795125
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vt_rmse_3d_cm,0.455552167370234
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,visual_dispersion_3d_cm,-0.565219929364311
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,visual_dispersion_3d_cm,-0.424931260536412
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,visual_dispersion_3d_cm,0.292080603256368
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,visual_dispersion_3d_cm,-0.379683257929508
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,visual_dispersion_3d_cm,-0.0270563346469253
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vk_rmse_3d_cm,0.761955979918187
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vk_rmse_3d_cm,0.890835114309709
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vk_rmse_3d_cm,1.48340610158196
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vk_rmse_3d_cm,0.696428415842527
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vk_rmse_3d_cm,0.770214837747346
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kt_rmse_3d_cm,-0.79502224531587
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kt_rmse_3d_cm,-0.638121097394795
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kt_rmse_3d_cm,0.0182429112559039
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kt_rmse_3d_cm,-0.599873119417509
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kt_rmse_3d_cm,-0.165595981431629
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kalman_pos_std_3d_cm,-0.8538735111409
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kalman_pos_std_3d_cm,-0.668450636331559
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kalman_pos_std_3d_cm,0.0223368659579379
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kalman_pos_std_3d_cm,-0.591193458576223
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kalman_pos_std_3d_cm,-0.190374960294329
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,rpy_std_deg,-3.17107697367002
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,rpy_std_deg,-0.876205496046617
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,rpy_std_deg,-1.91185181281651
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,rpy_std_deg,-1.16693361004668
-0.05,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,rpy_std_deg,-1.55753972472587
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,vt_rmse_3d_cm,0.861779311339132
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,vt_rmse_3d_cm,0.593246904851221
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,vt_rmse_3d_cm,1.05373752819158
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,vt_rmse_3d_cm,1.35049134647149
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,vt_rmse_3d_cm,0.909637420127718
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,visual_dispersion_3d_cm,1.18121523949047
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,visual_dispersion_3d_cm,1.35127602733491
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,visual_dispersion_3d_cm,1.65151890055238
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,visual_dispersion_3d_cm,2.0171233991112
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,visual_dispersion_3d_cm,1.36326690727075
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,vk_rmse_3d_cm,0.81307753712616
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,vk_rmse_3d_cm,0.739597475204265
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,vk_rmse_3d_cm,1.17461042663985
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,vk_rmse_3d_cm,0.831305355672898
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,vk_rmse_3d_cm,0.792649052884014
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,kt_rmse_3d_cm,0.587390503206724
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,kt_rmse_3d_cm,0.67685811611887
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test3,kt_rmse_3d_cm,1.01825921140766
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test4,kt_rmse_3d_cm,1.35003228847186
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test5,kt_rmse_3d_cm,0.762220537627095
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test1,kalman_pos_std_3d_cm,0.843337104042285
-0.05,attitude_run_centered,top,QR_motioncap_brushless_Light_top_NoWind_test2,kalman_pos_std_3d_cm,1.01174670688507
